dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
29,0.5253343505481927,Gardnerella_piotii_1,16,3,27
2,0.4378478305734926,Bifidobacterium_breve_2,16,3,28
1,0.24053939634803506,MultiGenera,16,3,29
13,0.20332999530330362,MultiGenera,16,3,30
30,0.46517295818068866,Lactobacillus_paragasseri_1,16,3,31
23,0.392122802974128,Limosilactobacillus_oris,16,3,32
27,0.6381574880657847,Lactobacillus_mulieris_1,16,3,33
8,0.8405851111556855,Lactobacillus_crispatus_1,16,4,1
9,0.8117584386405232,Lactobacillus_crispatus_2,16,4,2
4,0.8643502635506987,Lactobacillus_crispatus_3,16,4,3
21,0.8175721451739782,Lactobacillus_crispatus_4,16,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,16,4,5
17,0.8724524352608115,Lactobacillus_crispatus_6,16,4,6
28,0.7762565985533046,Lactobacillus_crispatus_7,16,4,7
22,0.8615226336749823,Lactobacillus_crispatus_8,16,4,8
45,0.6363056346136052,Lactobacillus_gasseri_1,16,4,9
43,0.6550759289434165,Lactobacillus_gasseri_2,16,4,10
15,0.6475698222098262,Lactobacillus_iners_1,16,4,11
33,0.33120678020826394,Lactobacillus_iners_1,16,4,12
5,0.7769133321298963,Lactobacillus_iners_2,16,4,13
11,0.402193724594676,Lactobacillus_iners_2,16,4,14
2,0.6425756127054733,Lactobacillus_iners_4,16,4,15
10,0.6485966884851313,Lactobacillus_iners_5,16,4,16
6,0.6829658559505328,Lactobacillus_iners_6,16,4,17
37,0.7592623851065965,Lactobacillus_iners_7,16,4,18
44,0.6945362463217604,Lactobacillus_jensenii_2,16,4,19
3,0.39402451730256693,UBA629_sp005465875_1,16,4,20
25,0.3226739570313777,UBA629_sp005465875_3,16,4,21
30,0.41031141201412574,UBA629_sp005465875_4,16,4,22
23,0.32964389207421546,Gardnerella_vaginalis_1,16,4,23
19,0.48444883196199673,Gardnerella_vaginalis_2,16,4,24
14,0.2274848054546407,Gardnerella_vaginalis_C_1,16,4,25
34,0.22202116514962048,Gardnerella_vaginalis_C_3,16,4,26
31,0.18738465211795477,Gardnerella_vaginalis_F_1,16,4,27
18,0.19802536699823672,Gardnerella_vaginalis_H_1,16,4,28
12,0.26668540337680363,Gardnerella_swidsinkii_1,16,4,29
16,0.2610554326404734,Gardnerella_swidsinkii_2,16,4,30
27,0.2274698763257581,Gardnerella_swidsinkii_6,16,4,31
40,0.24186870743761765,Gardnerella_swidsinkii_7,16,4,32
42,0.26700570978240534,Gardnerella_swidsinkii_8,16,4,33
38,0.5253343505481927,Gardnerella_piotii_1,16,4,34
7,0.5785257818314725,Bifidobacterium_breve_2,16,4,35
1,0.24116941378518494,MultiGenera,16,4,36
13,0.19098205741075622,MultiGenera,16,4,37
20,0.20932653164816184,MultiGenera,16,4,38
24,0.19568398699349387,MultiGenera,16,4,39
36,0.1749180965894091,MultiGenera,16,4,40
41,0.2599328016356856,MultiGenera,16,4,41
39,0.46517295818068866,Lactobacillus_paragasseri_1,16,4,42
26,0.392122802974128,Limosilactobacillus_oris,16,4,43
35,0.6381574880657847,Lactobacillus_mulieris_1,16,4,44
29,0.22473443989244687,Cutibacterium_acnes_1,16,4,45
9,0.8405851111556855,Lactobacillus_crispatus_1,17,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,17,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,17,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,17,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,17,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,17,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,17,0,7
10,0.5483186717779636,Lactobacillus_iners_1,17,0,8
4,0.6235306948486403,Lactobacillus_iners_2,17,0,9
5,0.6425756127054733,Lactobacillus_iners_4,17,0,10
12,0.6485966884851313,Lactobacillus_iners_5,17,0,11
8,0.6829658559505328,Lactobacillus_iners_6,17,0,12
6,0.39402451730256693,UBA629_sp005465875_1,17,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,17,0,14
1,0.2422917250729616,MultiGenera,17,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,17,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,17,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,17,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,17,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,17,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,17,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,17,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,17,1,8
10,0.5483186717779636,Lactobacillus_iners_1,17,1,9
4,0.6235306948486403,Lactobacillus_iners_2,17,1,10
5,0.6425756127054733,Lactobacillus_iners_4,17,1,11
12,0.6485966884851313,Lactobacillus_iners_5,17,1,12
8,0.6829658559505328,Lactobacillus_iners_6,17,1,13
2,0.510350087242883,Lactobacillus_iners_7,17,1,14
6,0.39402451730256693,UBA629_sp005465875_1,17,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,17,1,16
1,0.2422917250729616,MultiGenera,17,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,17,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,17,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,17,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,17,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,17,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,17,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,17,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,17,2,8
10,0.5483186717779636,Lactobacillus_iners_1,17,2,9
3,0.6235306948486403,Lactobacillus_iners_2,17,2,10
5,0.6425756127054733,Lactobacillus_iners_4,17,2,11
12,0.6485966884851313,Lactobacillus_iners_5,17,2,12
8,0.6829658559505328,Lactobacillus_iners_6,17,2,13
20,0.7592623851065965,Lactobacillus_iners_7,17,2,14
6,0.39402451730256693,UBA629_sp005465875_1,17,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,17,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,17,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,17,2,18
1,0.2422917250729616,MultiGenera,17,2,19
2,0.4912641602501382,Limosilactobacillus_oris,17,2,20
9,0.8405851111556855,Lactobacillus_crispatus_1,17,3,1
11,0.8117584386405232,Lactobacillus_crispatus_2,17,3,2
6,0.8643502635506987,Lactobacillus_crispatus_3,17,3,3
20,0.8175721451739782,Lactobacillus_crispatus_4,17,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,17,3,5
18,0.8724524352608115,Lactobacillus_crispatus_6,17,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,17,3,7
21,0.8615226336749823,Lactobacillus_crispatus_8,17,3,8
33,0.6363056346136052,Lactobacillus_gasseri_1,17,3,9
31,0.6550759289434165,Lactobacillus_gasseri_2,17,3,10
10,0.5483186717779636,Lactobacillus_iners_1,17,3,11
7,0.7769133321298963,Lactobacillus_iners_2,17,3,12
15,0.402193724594676,Lactobacillus_iners_2,17,3,13
4,0.6425756127054733,Lactobacillus_iners_4,17,3,14
12,0.6485966884851313,Lactobacillus_iners_5,17,3,15
8,0.6829658559505328,Lactobacillus_iners_6,17,3,16
28,0.7592623851065965,Lactobacillus_iners_7,17,3,17
32,0.6945362463217604,Lactobacillus_jensenii_2,17,3,18
5,0.39402451730256693,UBA629_sp005465875_1,17,3,19
22,0.3226739570313777,UBA629_sp005465875_3,17,3,20
25,0.41031141201412574,UBA629_sp005465875_4,17,3,21
19,0.48444883196199673,Gardnerella_vaginalis_2,17,3,22
3,0.20897710449415305,Gardnerella_vaginalis_C_1,17,3,23
16,0.26668540337680363,Gardnerella_swidsinkii_1,17,3,24
17,0.2610554326404734,Gardnerella_swidsinkii_2,17,3,25
14,0.24113352785678305,Gardnerella_swidsinkii_7,17,3,26
29,0.5253343505481927,Gardnerella_piotii_1,17,3,27
2,0.4378478305734926,Bifidobacterium_breve_2,17,3,28
1,0.24053939634803506,MultiGenera,17,3,29
13,0.20332999530330362,MultiGenera,17,3,30
30,0.46517295818068866,Lactobacillus_paragasseri_1,17,3,31
23,0.392122802974128,Limosilactobacillus_oris,17,3,32
27,0.6381574880657847,Lactobacillus_mulieris_1,17,3,33
8,0.8405851111556855,Lactobacillus_crispatus_1,17,4,1
9,0.8117584386405232,Lactobacillus_crispatus_2,17,4,2
4,0.8643502635506987,Lactobacillus_crispatus_3,17,4,3
21,0.8175721451739782,Lactobacillus_crispatus_4,17,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,17,4,5
17,0.8724524352608115,Lactobacillus_crispatus_6,17,4,6
28,0.7762565985533046,Lactobacillus_crispatus_7,17,4,7
22,0.8615226336749823,Lactobacillus_crispatus_8,17,4,8
45,0.6363056346136052,Lactobacillus_gasseri_1,17,4,9
43,0.6550759289434165,Lactobacillus_gasseri_2,17,4,10
15,0.6475698222098262,Lactobacillus_iners_1,17,4,11
33,0.33120678020826394,Lactobacillus_iners_1,17,4,12
5,0.7769133321298963,Lactobacillus_iners_2,17,4,13
11,0.402193724594676,Lactobacillus_iners_2,17,4,14
2,0.6425756127054733,Lactobacillus_iners_4,17,4,15
10,0.6485966884851313,Lactobacillus_iners_5,17,4,16
6,0.6829658559505328,Lactobacillus_iners_6,17,4,17
37,0.7592623851065965,Lactobacillus_iners_7,17,4,18
44,0.6945362463217604,Lactobacillus_jensenii_2,17,4,19
3,0.39402451730256693,UBA629_sp005465875_1,17,4,20
25,0.3226739570313777,UBA629_sp005465875_3,17,4,21
30,0.41031141201412574,UBA629_sp005465875_4,17,4,22
23,0.32964389207421546,Gardnerella_vaginalis_1,17,4,23
19,0.48444883196199673,Gardnerella_vaginalis_2,17,4,24
14,0.2274848054546407,Gardnerella_vaginalis_C_1,17,4,25
34,0.22202116514962048,Gardnerella_vaginalis_C_3,17,4,26
31,0.18738465211795477,Gardnerella_vaginalis_F_1,17,4,27
18,0.19802536699823672,Gardnerella_vaginalis_H_1,17,4,28
12,0.26668540337680363,Gardnerella_swidsinkii_1,17,4,29
16,0.2610554326404734,Gardnerella_swidsinkii_2,17,4,30
27,0.2274698763257581,Gardnerella_swidsinkii_6,17,4,31
40,0.24186870743761765,Gardnerella_swidsinkii_7,17,4,32
42,0.26700570978240534,Gardnerella_swidsinkii_8,17,4,33
38,0.5253343505481927,Gardnerella_piotii_1,17,4,34
7,0.5785257818314725,Bifidobacterium_breve_2,17,4,35
1,0.24116941378518494,MultiGenera,17,4,36
13,0.19098205741075622,MultiGenera,17,4,37
20,0.20932653164816184,MultiGenera,17,4,38
24,0.19568398699349387,MultiGenera,17,4,39
36,0.1749180965894091,MultiGenera,17,4,40
41,0.2599328016356856,MultiGenera,17,4,41
39,0.46517295818068866,Lactobacillus_paragasseri_1,17,4,42
26,0.392122802974128,Limosilactobacillus_oris,17,4,43
35,0.6381574880657847,Lactobacillus_mulieris_1,17,4,44
29,0.22473443989244687,Cutibacterium_acnes_1,17,4,45
9,0.8405851111556855,Lactobacillus_crispatus_1,18,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,18,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,18,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,18,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,18,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,18,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,18,0,7
10,0.5483186717779636,Lactobacillus_iners_1,18,0,8
4,0.6235306948486403,Lactobacillus_iners_2,18,0,9
5,0.6425756127054733,Lactobacillus_iners_4,18,0,10
12,0.6485966884851313,Lactobacillus_iners_5,18,0,11
8,0.6829658559505328,Lactobacillus_iners_6,18,0,12
6,0.39402451730256693,UBA629_sp005465875_1,18,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,18,0,14
1,0.2422917250729616,MultiGenera,18,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,18,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,18,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,18,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,18,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,18,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,18,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,18,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,18,1,8
10,0.5483186717779636,Lactobacillus_iners_1,18,1,9
4,0.6235306948486403,Lactobacillus_iners_2,18,1,10
5,0.6425756127054733,Lactobacillus_iners_4,18,1,11
12,0.6485966884851313,Lactobacillus_iners_5,18,1,12
8,0.6829658559505328,Lactobacillus_iners_6,18,1,13
2,0.510350087242883,Lactobacillus_iners_7,18,1,14
6,0.39402451730256693,UBA629_sp005465875_1,18,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,18,1,16
1,0.2422917250729616,MultiGenera,18,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,18,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,18,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,18,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,18,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,18,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,18,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,18,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,18,2,8
10,0.5483186717779636,Lactobacillus_iners_1,18,2,9
3,0.6235306948486403,Lactobacillus_iners_2,18,2,10
5,0.6425756127054733,Lactobacillus_iners_4,18,2,11
12,0.6485966884851313,Lactobacillus_iners_5,18,2,12
8,0.6829658559505328,Lactobacillus_iners_6,18,2,13
20,0.7592623851065965,Lactobacillus_iners_7,18,2,14
6,0.39402451730256693,UBA629_sp005465875_1,18,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,18,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,18,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,18,2,18
1,0.2422917250729616,MultiGenera,18,2,19
2,0.4912641602501382,Limosilactobacillus_oris,18,2,20
9,0.8405851111556855,Lactobacillus_crispatus_1,18,3,1
11,0.8117584386405232,Lactobacillus_crispatus_2,18,3,2
6,0.8643502635506987,Lactobacillus_crispatus_3,18,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,18,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,18,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,18,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,18,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,18,3,8
31,0.6550759289434165,Lactobacillus_gasseri_2,18,3,9
10,0.5483186717779636,Lactobacillus_iners_1,18,3,10
7,0.7769133321298963,Lactobacillus_iners_2,18,3,11
15,0.402193724594676,Lactobacillus_iners_2,18,3,12
4,0.6425756127054733,Lactobacillus_iners_4,18,3,13
12,0.6485966884851313,Lactobacillus_iners_5,18,3,14
8,0.6829658559505328,Lactobacillus_iners_6,18,3,15
28,0.7592623851065965,Lactobacillus_iners_7,18,3,16
5,0.39402451730256693,UBA629_sp005465875_1,18,3,17
23,0.3226739570313777,UBA629_sp005465875_3,18,3,18
25,0.41031141201412574,UBA629_sp005465875_4,18,3,19
20,0.48444883196199673,Gardnerella_vaginalis_2,18,3,20
3,0.20897710449415305,Gardnerella_vaginalis_C_1,18,3,21
16,0.26668540337680363,Gardnerella_swidsinkii_1,18,3,22
18,0.2610554326404734,Gardnerella_swidsinkii_2,18,3,23
14,0.24113352785678305,Gardnerella_swidsinkii_7,18,3,24
29,0.5253343505481927,Gardnerella_piotii_1,18,3,25
2,0.4378478305734926,Bifidobacterium_breve_2,18,3,26
1,0.24053939634803506,MultiGenera,18,3,27
13,0.20332999530330362,MultiGenera,18,3,28
30,0.46517295818068866,Lactobacillus_paragasseri_1,18,3,29
17,0.5194123464642768,Limosilactobacillus_oris,18,3,30
27,0.6381574880657847,Lactobacillus_mulieris_1,18,3,31
8,0.8405851111556855,Lactobacillus_crispatus_1,18,4,1
9,0.8117584386405232,Lactobacillus_crispatus_2,18,4,2
4,0.8643502635506987,Lactobacillus_crispatus_3,18,4,3
22,0.8175721451739782,Lactobacillus_crispatus_4,18,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,18,4,5
18,0.8724524352608115,Lactobacillus_crispatus_6,18,4,6
28,0.7762565985533046,Lactobacillus_crispatus_7,18,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,18,4,8
43,0.6550759289434165,Lactobacillus_gasseri_2,18,4,9
16,0.6475698222098262,Lactobacillus_iners_1,18,4,10
33,0.33120678020826394,Lactobacillus_iners_1,18,4,11
5,0.7769133321298963,Lactobacillus_iners_2,18,4,12
11,0.402193724594676,Lactobacillus_iners_2,18,4,13
2,0.6425756127054733,Lactobacillus_iners_4,18,4,14
10,0.6485966884851313,Lactobacillus_iners_5,18,4,15
6,0.6829658559505328,Lactobacillus_iners_6,18,4,16
37,0.7592623851065965,Lactobacillus_iners_7,18,4,17
3,0.39402451730256693,UBA629_sp005465875_1,18,4,18
26,0.3226739570313777,UBA629_sp005465875_3,18,4,19
30,0.41031141201412574,UBA629_sp005465875_4,18,4,20
24,0.32964389207421546,Gardnerella_vaginalis_1,18,4,21
20,0.48444883196199673,Gardnerella_vaginalis_2,18,4,22
15,0.2274848054546407,Gardnerella_vaginalis_C_1,18,4,23
34,0.22202116514962048,Gardnerella_vaginalis_C_3,18,4,24
31,0.18738465211795477,Gardnerella_vaginalis_F_1,18,4,25
19,0.19802536699823672,Gardnerella_vaginalis_H_1,18,4,26
12,0.26668540337680363,Gardnerella_swidsinkii_1,18,4,27
17,0.2610554326404734,Gardnerella_swidsinkii_2,18,4,28
27,0.2274698763257581,Gardnerella_swidsinkii_6,18,4,29
40,0.24186870743761765,Gardnerella_swidsinkii_7,18,4,30
42,0.26700570978240534,Gardnerella_swidsinkii_8,18,4,31
38,0.5253343505481927,Gardnerella_piotii_1,18,4,32
7,0.5785257818314725,Bifidobacterium_breve_2,18,4,33
1,0.24116941378518494,MultiGenera,18,4,34
14,0.19098205741075622,MultiGenera,18,4,35
21,0.20932653164816184,MultiGenera,18,4,36
25,0.19568398699349387,MultiGenera,18,4,37
36,0.1749180965894091,MultiGenera,18,4,38
41,0.2599328016356856,MultiGenera,18,4,39
39,0.46517295818068866,Lactobacillus_paragasseri_1,18,4,40
13,0.5194123464642768,Limosilactobacillus_oris,18,4,41
35,0.6381574880657847,Lactobacillus_mulieris_1,18,4,42
29,0.22473443989244687,Cutibacterium_acnes_1,18,4,43
9,0.8405851111556855,Lactobacillus_crispatus_1,19,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,19,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,19,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,19,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,19,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,19,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,19,0,7
10,0.5483186717779636,Lactobacillus_iners_1,19,0,8
4,0.6235306948486403,Lactobacillus_iners_2,19,0,9
5,0.6425756127054733,Lactobacillus_iners_4,19,0,10
12,0.6485966884851313,Lactobacillus_iners_5,19,0,11
8,0.6829658559505328,Lactobacillus_iners_6,19,0,12
6,0.39402451730256693,UBA629_sp005465875_1,19,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,19,0,14
1,0.2422917250729616,MultiGenera,19,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,19,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,19,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,19,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,19,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,19,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,19,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,19,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,19,1,8
10,0.5483186717779636,Lactobacillus_iners_1,19,1,9
4,0.6235306948486403,Lactobacillus_iners_2,19,1,10
5,0.6425756127054733,Lactobacillus_iners_4,19,1,11
12,0.6485966884851313,Lactobacillus_iners_5,19,1,12
8,0.6829658559505328,Lactobacillus_iners_6,19,1,13
2,0.510350087242883,Lactobacillus_iners_7,19,1,14
6,0.39402451730256693,UBA629_sp005465875_1,19,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,19,1,16
1,0.2422917250729616,MultiGenera,19,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,19,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,19,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,19,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,19,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,19,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,19,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,19,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,19,2,8
10,0.5483186717779636,Lactobacillus_iners_1,19,2,9
3,0.6235306948486403,Lactobacillus_iners_2,19,2,10
5,0.6425756127054733,Lactobacillus_iners_4,19,2,11
12,0.6485966884851313,Lactobacillus_iners_5,19,2,12
8,0.6829658559505328,Lactobacillus_iners_6,19,2,13
20,0.7592623851065965,Lactobacillus_iners_7,19,2,14
6,0.39402451730256693,UBA629_sp005465875_1,19,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,19,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,19,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,19,2,18
1,0.2422917250729616,MultiGenera,19,2,19
2,0.4912641602501382,Limosilactobacillus_oris,19,2,20
9,0.8405851111556855,Lactobacillus_crispatus_1,19,3,1
11,0.8117584386405232,Lactobacillus_crispatus_2,19,3,2
6,0.8643502635506987,Lactobacillus_crispatus_3,19,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,19,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,19,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,19,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,19,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,19,3,8
31,0.6550759289434165,Lactobacillus_gasseri_2,19,3,9
10,0.5483186717779636,Lactobacillus_iners_1,19,3,10
7,0.7769133321298963,Lactobacillus_iners_2,19,3,11
15,0.402193724594676,Lactobacillus_iners_2,19,3,12
4,0.6425756127054733,Lactobacillus_iners_4,19,3,13
12,0.6485966884851313,Lactobacillus_iners_5,19,3,14
8,0.6829658559505328,Lactobacillus_iners_6,19,3,15
28,0.7592623851065965,Lactobacillus_iners_7,19,3,16
5,0.39402451730256693,UBA629_sp005465875_1,19,3,17
23,0.3226739570313777,UBA629_sp005465875_3,19,3,18
25,0.41031141201412574,UBA629_sp005465875_4,19,3,19
20,0.48444883196199673,Gardnerella_vaginalis_2,19,3,20
3,0.20897710449415305,Gardnerella_vaginalis_C_1,19,3,21
16,0.26668540337680363,Gardnerella_swidsinkii_1,19,3,22
18,0.2610554326404734,Gardnerella_swidsinkii_2,19,3,23
14,0.24113352785678305,Gardnerella_swidsinkii_7,19,3,24
29,0.5253343505481927,Gardnerella_piotii_1,19,3,25
2,0.4378478305734926,Bifidobacterium_breve_2,19,3,26
1,0.24053939634803506,MultiGenera,19,3,27
13,0.20332999530330362,MultiGenera,19,3,28
30,0.46517295818068866,Lactobacillus_paragasseri_1,19,3,29
17,0.5194123464642768,Limosilactobacillus_oris,19,3,30
27,0.6381574880657847,Lactobacillus_mulieris_1,19,3,31
8,0.8405851111556855,Lactobacillus_crispatus_1,19,4,1
9,0.8117584386405232,Lactobacillus_crispatus_2,19,4,2
4,0.8643502635506987,Lactobacillus_crispatus_3,19,4,3
22,0.8175721451739782,Lactobacillus_crispatus_4,19,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,19,4,5
18,0.8724524352608115,Lactobacillus_crispatus_6,19,4,6
28,0.7762565985533046,Lactobacillus_crispatus_7,19,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,19,4,8
43,0.6550759289434165,Lactobacillus_gasseri_2,19,4,9
16,0.6475698222098262,Lactobacillus_iners_1,19,4,10
33,0.33120678020826394,Lactobacillus_iners_1,19,4,11
5,0.7769133321298963,Lactobacillus_iners_2,19,4,12
11,0.402193724594676,Lactobacillus_iners_2,19,4,13
2,0.6425756127054733,Lactobacillus_iners_4,19,4,14
10,0.6485966884851313,Lactobacillus_iners_5,19,4,15
6,0.6829658559505328,Lactobacillus_iners_6,19,4,16
37,0.7592623851065965,Lactobacillus_iners_7,19,4,17
3,0.39402451730256693,UBA629_sp005465875_1,19,4,18
26,0.3226739570313777,UBA629_sp005465875_3,19,4,19
30,0.41031141201412574,UBA629_sp005465875_4,19,4,20
24,0.32964389207421546,Gardnerella_vaginalis_1,19,4,21
20,0.48444883196199673,Gardnerella_vaginalis_2,19,4,22
15,0.2274848054546407,Gardnerella_vaginalis_C_1,19,4,23
34,0.22202116514962048,Gardnerella_vaginalis_C_3,19,4,24
31,0.18738465211795477,Gardnerella_vaginalis_F_1,19,4,25
19,0.19802536699823672,Gardnerella_vaginalis_H_1,19,4,26
12,0.26668540337680363,Gardnerella_swidsinkii_1,19,4,27
17,0.2610554326404734,Gardnerella_swidsinkii_2,19,4,28
27,0.2274698763257581,Gardnerella_swidsinkii_6,19,4,29
40,0.24186870743761765,Gardnerella_swidsinkii_7,19,4,30
42,0.26700570978240534,Gardnerella_swidsinkii_8,19,4,31
38,0.5253343505481927,Gardnerella_piotii_1,19,4,32
7,0.5785257818314725,Bifidobacterium_breve_2,19,4,33
1,0.24116941378518494,MultiGenera,19,4,34
14,0.19098205741075622,MultiGenera,19,4,35
21,0.20932653164816184,MultiGenera,19,4,36
25,0.19568398699349387,MultiGenera,19,4,37
36,0.1749180965894091,MultiGenera,19,4,38
41,0.2599328016356856,MultiGenera,19,4,39
39,0.46517295818068866,Lactobacillus_paragasseri_1,19,4,40
13,0.5194123464642768,Limosilactobacillus_oris,19,4,41
35,0.6381574880657847,Lactobacillus_mulieris_1,19,4,42
29,0.22473443989244687,Cutibacterium_acnes_1,19,4,43
9,0.8405851111556855,Lactobacillus_crispatus_1,20,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,20,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,20,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,20,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,20,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,20,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,20,0,7
10,0.5483186717779636,Lactobacillus_iners_1,20,0,8
4,0.6235306948486403,Lactobacillus_iners_2,20,0,9
5,0.6425756127054733,Lactobacillus_iners_4,20,0,10
12,0.6485966884851313,Lactobacillus_iners_5,20,0,11
8,0.6829658559505328,Lactobacillus_iners_6,20,0,12
6,0.39402451730256693,UBA629_sp005465875_1,20,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,20,0,14
1,0.2422917250729616,MultiGenera,20,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,20,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,20,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,20,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,20,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,20,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,20,1,6
